timestamp,source_ip,destination_ip,destination_port,attack_type,severity,alert
2025-04-07 11:56:18.193901,243.149.59.147,10.0.0.4,443,SSH Brute Force,High,True
2025-04-07 07:38:06.193901,254.89.81.141,10.0.0.4,80,SSH Brute Force,Medium,True
2025-04-06 13:12:25.193901,43.72.115.98,10.0.0.4,21,SSH Brute Force,Medium,True
2025-04-07 04:55:42.193901,50.238.37.21,10.0.0.4,22,SSH Brute Force,Critical,True
2025-04-06 18:14:28.193901,104.122.139.151,10.0.0.4,21,SSH Brute Force,Medium,True
2025-04-07 12:55:08.193901,191.184.99.3,10.0.0.4,443,SSH Brute Force,Medium,True
2025-04-08 09:19:03.193901,174.5.24.26,10.0.0.4,22,SSH Brute Force,Medium,True
2025-04-07 20:02:14.193901,52.127.206.82,10.0.0.4,8080,SSH Brute Force,Low,True
2025-04-08 21:23:14.193901,247.26.235.111,10.0.0.4,80,SSH Brute Force,Critical,True
2025-04-06 15:46:53.193901,183.196.15.97,10.0.0.4,53,SSH Brute Force,Low,True
2025-04-08 15:27:04.193901,159.63.222.97,10.0.0.4,21,SSH Brute Force,Medium,True
2025-04-06 17:05:06.193901,33.251.129.180,10.0.0.4,80,SSH Brute Force,Medium,True
2025-04-07 03:37:51.193901,233.163.16.214,10.0.0.4,443,SSH Brute Force,Medium,True
2025-04-06 21:33:27.193901,167.167.236.135,10.0.0.4,3389,SSH Brute Force,Low,True
2025-04-08 19:18:38.193901,167.189.128.251,10.0.0.4,3389,SSH Brute Force,Critical,True
2025-04-08 12:59:59.193901,101.96.61.32,10.0.0.4,8080,SSH Brute Force,Medium,True
2025-04-07 02:10:35.193901,31.204.137.21,10.0.0.4,8080,SSH Brute Force,Low,True
2025-04-06 16:11:49.193901,198.63.70.96,10.0.0.4,3389,SSH Brute Force,Critical,True
2025-04-07 21:14:16.193901,7.194.150.251,10.0.0.4,443,SSH Brute Force,Critical,True
2025-04-09 01:29:27.193901,235.161.180.118,10.0.0.4,443,SSH Brute Force,High,True
2025-04-07 13:55:49.193901,86.27.222.34,10.0.0.4,3389,SSH Brute Force,Low,True
2025-04-06 22:47:45.193901,128.121.18.32,10.0.0.4,53,SSH Brute Force,Critical,True
2025-04-07 14:03:39.193901,16.98.97.84,10.0.0.4,22,SSH Brute Force,Medium,True
2025-04-06 05:12:23.193901,23.40.14.88,10.0.0.4,3389,SSH Brute Force,Medium,True
2025-04-07 06:00:51.193901,28.216.239.8,10.0.0.4,80,SSH Brute Force,Critical,True
2025-04-06 11:33:06.193901,234.77.192.14,10.0.0.4,443,SSH Brute Force,Low,True
2025-04-08 16:27:12.193901,109.77.206.124,10.0.0.4,22,SSH Brute Force,Low,True
2025-04-07 03:45:26.193901,94.166.196.194,10.0.0.4,443,SSH Brute Force,Medium,True
2025-04-07 19:01:27.193901,43.75.179.71,10.0.0.4,8080,SSH Brute Force,High,True
2025-04-06 06:28:41.193901,48.185.27.117,10.0.0.4,80,SSH Brute Force,Medium,True
2025-04-08 16:07:42.193901,115.182.97.224,10.0.0.4,22,SSH Brute Force,High,True
2025-04-06 17:14:55.193901,111.91.104.156,10.0.0.4,22,SSH Brute Force,High,True
2025-04-07 09:52:20.193901,11.215.99.29,10.0.0.4,53,SSH Brute Force,Critical,True
2025-04-07 22:42:49.193901,120.182.72.167,10.0.0.4,443,SSH Brute Force,Critical,True
2025-04-07 10:08:11.193901,10.117.186.150,10.0.0.4,21,SSH Brute Force,Low,True
2025-04-07 11:23:52.193901,170.43.135.162,10.0.0.4,8080,SSH Brute Force,Low,True
2025-04-08 10:10:39.193901,36.217.89.117,10.0.0.4,53,SSH Brute Force,High,True
2025-04-08 04:00:42.193901,33.163.142.152,10.0.0.4,21,SSH Brute Force,High,True
2025-04-07 02:48:16.193901,68.100.228.18,10.0.0.4,21,SSH Brute Force,High,True
2025-04-06 15:28:58.193901,213.148.231.242,10.0.0.4,22,SSH Brute Force,Medium,True
2025-04-06 16:50:30.193901,228.170.54.139,10.0.0.4,8080,SSH Brute Force,Critical,True
2025-04-06 11:28:06.193901,179.169.136.184,10.0.0.4,443,SSH Brute Force,Medium,True
2025-04-06 10:49:19.193901,83.109.243.238,10.0.0.4,8080,SSH Brute Force,High,True
2025-04-08 17:14:25.193901,106.143.100.75,10.0.0.4,22,SSH Brute Force,Critical,True
2025-04-08 17:13:41.193901,63.233.90.80,10.0.0.4,8080,SSH Brute Force,Medium,True
2025-04-08 23:35:10.193901,95.166.65.32,10.0.0.4,443,SSH Brute Force,Critical,True
2025-04-07 10:29:58.193901,250.246.24.243,10.0.0.4,53,SSH Brute Force,Medium,True
2025-04-08 20:57:08.193901,31.74.1.229,10.0.0.4,22,SSH Brute Force,Low,True
2025-04-08 20:28:42.193901,69.26.33.151,10.0.0.4,22,SSH Brute Force,Critical,True
2025-04-08 17:36:12.193901,92.102.183.9,10.0.0.4,21,SSH Brute Force,Medium,True
2025-04-08 15:50:36.193901,134.88.116.184,10.0.0.4,22,SSH Brute Force,Low,True
2025-04-06 21:48:37.193901,92.17.79.186,10.0.0.4,21,SSH Brute Force,High,True
2025-04-07 16:54:16.193901,90.220.73.124,10.0.0.4,3389,SSH Brute Force,Low,True
2025-04-07 07:03:07.193901,248.173.173.175,10.0.0.4,21,SSH Brute Force,Low,True
2025-04-07 02:46:00.193901,25.85.35.77,10.0.0.4,8080,SSH Brute Force,Medium,True
2025-04-09 02:45:03.193901,121.192.101.99,10.0.0.4,80,SSH Brute Force,Critical,True
2025-04-06 14:08:21.193901,241.93.61.150,10.0.0.4,53,SSH Brute Force,Low,True
2025-04-07 16:37:52.193901,184.98.236.229,10.0.0.4,22,SSH Brute Force,Low,True
2025-04-08 06:27:52.193901,184.233.136.240,10.0.0.4,443,SSH Brute Force,Medium,True
2025-04-07 06:23:52.193901,41.11.144.30,10.0.0.4,21,SSH Brute Force,High,True
2025-04-07 07:40:50.193901,30.158.69.95,10.0.0.4,80,SSH Brute Force,High,True
2025-04-08 10:02:07.193901,209.129.91.13,10.0.0.4,8080,SSH Brute Force,Medium,True
2025-04-08 16:56:15.193901,85.47.160.175,10.0.0.4,443,SSH Brute Force,Critical,True
2025-04-07 07:03:36.193901,59.187.97.216,10.0.0.4,80,SSH Brute Force,Critical,True
2025-04-08 08:18:08.193901,215.238.158.123,10.0.0.4,53,SSH Brute Force,Critical,True
2025-04-06 14:53:46.193901,35.130.80.69,10.0.0.4,21,SSH Brute Force,High,True
2025-04-08 13:11:28.193901,77.146.20.215,10.0.0.4,53,SSH Brute Force,Low,True
2025-04-06 16:37:36.193901,176.118.49.73,10.0.0.4,8080,SSH Brute Force,High,True
2025-04-08 11:18:22.193901,215.224.118.79,10.0.0.4,3389,SSH Brute Force,Low,True
2025-04-08 07:03:01.193901,88.57.100.209,10.0.0.4,21,SSH Brute Force,Low,True
2025-04-08 00:23:21.193901,216.250.26.43,10.0.0.4,8080,SSH Brute Force,Critical,True
2025-04-06 15:26:49.193901,108.175.253.129,10.0.0.4,80,SSH Brute Force,Medium,True
2025-04-07 03:25:17.193901,35.236.188.192,10.0.0.4,3389,SSH Brute Force,High,True
2025-04-08 18:12:49.193901,178.129.152.63,10.0.0.4,3389,SSH Brute Force,Medium,True
2025-04-07 18:29:25.193901,32.207.76.229,10.0.0.4,3389,SSH Brute Force,Critical,True
2025-04-08 12:33:19.193901,145.160.138.24,10.0.0.4,21,SSH Brute Force,High,True
2025-04-07 11:03:57.193901,241.21.68.38,10.0.0.4,8080,SSH Brute Force,Low,True
2025-04-08 10:33:34.193901,243.114.57.145,10.0.0.4,443,SSH Brute Force,High,True
2025-04-09 03:28:42.193901,115.222.60.32,10.0.0.4,443,SSH Brute Force,High,True
2025-04-08 02:36:45.193901,138.253.187.80,10.0.0.4,443,SSH Brute Force,Critical,True
2025-04-09 02:29:55.193901,118.26.169.38,10.0.0.4,22,SSH Brute Force,Critical,True
2025-04-07 22:03:07.193901,194.216.66.116,10.0.0.4,21,SSH Brute Force,Low,True
2025-04-06 19:41:47.193901,151.11.162.157,10.0.0.4,443,SSH Brute Force,Low,True
2025-04-06 10:12:28.193901,91.213.15.23,10.0.0.4,53,SSH Brute Force,Medium,True
2025-04-06 22:26:32.193901,113.118.86.77,10.0.0.4,22,SSH Brute Force,Medium,True
2025-04-08 16:29:51.193901,29.109.183.182,10.0.0.4,443,SSH Brute Force,High,True
2025-04-07 16:04:46.193901,136.107.44.59,10.0.0.4,3389,SSH Brute Force,Critical,True
2025-04-07 17:22:51.193901,133.240.132.116,10.0.0.4,22,SSH Brute Force,Medium,True
2025-04-07 06:44:14.193901,64.190.89.62,10.0.0.4,53,SSH Brute Force,High,True
2025-04-09 02:03:09.193901,231.187.247.226,10.0.0.4,22,SSH Brute Force,Critical,True
2025-04-07 08:51:47.193901,31.252.235.100,10.0.0.4,80,SSH Brute Force,Low,True
2025-04-06 07:08:43.193901,146.40.230.165,10.0.0.4,22,SSH Brute Force,High,True
2025-04-08 09:03:54.193901,63.170.107.35,10.0.0.4,8080,SSH Brute Force,Low,True
2025-04-07 08:47:37.193901,198.80.133.200,10.0.0.4,443,SSH Brute Force,Medium,True
2025-04-06 11:52:40.193901,82.136.72.124,10.0.0.4,21,SSH Brute Force,Low,True
2025-04-06 20:38:54.193901,101.16.13.243,10.0.0.4,8080,SSH Brute Force,Medium,True
2025-04-08 00:21:36.193901,145.168.29.176,10.0.0.4,8080,SSH Brute Force,Critical,True
2025-04-08 19:29:08.193901,66.33.205.43,10.0.0.4,8080,SSH Brute Force,Critical,True
2025-04-06 05:04:55.193901,190.252.44.249,10.0.0.4,3389,SSH Brute Force,Medium,True
2025-04-08 16:17:38.193901,89.146.53.32,10.0.0.4,443,SSH Brute Force,High,True
2025-04-07 23:33:58.193901,133.125.11.179,10.0.0.4,3389,SSH Brute Force,Critical,True
2025-04-07 09:08:20.193901,57.49.117.202,10.0.0.4,8080,SSH Brute Force,High,True
2025-04-07 02:00:04.193901,9.30.39.104,10.0.0.4,21,SSH Brute Force,Medium,True
2025-04-07 22:11:06.193901,123.121.95.78,10.0.0.4,80,SSH Brute Force,Critical,True
2025-04-08 05:05:40.193901,119.93.92.78,10.0.0.4,8080,SSH Brute Force,Critical,True
2025-04-06 08:35:58.193901,117.143.81.111,10.0.0.4,8080,SSH Brute Force,High,True
2025-04-07 14:22:26.193901,106.106.67.112,10.0.0.4,53,SSH Brute Force,Critical,True
2025-04-08 06:17:46.193901,250.122.18.247,10.0.0.4,53,SSH Brute Force,High,True
2025-04-07 19:56:58.193901,215.222.96.95,10.0.0.4,8080,SSH Brute Force,Medium,True
2025-04-06 17:02:11.193901,216.118.232.139,10.0.0.4,3389,SSH Brute Force,Low,True
2025-04-09 04:33:33.193901,161.120.190.255,10.0.0.4,8080,SSH Brute Force,Medium,True
2025-04-08 10:26:09.193901,208.111.184.226,10.0.0.4,8080,SSH Brute Force,Critical,True
2025-04-06 23:13:44.193901,34.144.170.24,10.0.0.4,22,SSH Brute Force,Low,True
2025-04-07 02:29:30.193901,110.164.11.90,10.0.0.4,3389,SSH Brute Force,Medium,True
2025-04-08 11:38:28.193901,173.127.226.16,10.0.0.4,53,SSH Brute Force,Medium,True
2025-04-07 16:46:48.193901,43.211.115.5,10.0.0.4,443,SSH Brute Force,Medium,True
2025-04-09 00:09:29.193901,132.205.146.136,10.0.0.4,22,SSH Brute Force,Critical,True
2025-04-07 22:14:27.193901,110.155.105.130,10.0.0.4,80,SSH Brute Force,Critical,True
2025-04-08 16:43:21.193901,104.195.25.91,10.0.0.4,21,SSH Brute Force,Medium,True
2025-04-08 08:57:53.193901,193.32.212.17,10.0.0.4,3389,SSH Brute Force,Low,True
2025-04-07 13:43:02.193901,194.54.188.242,10.0.0.4,21,SSH Brute Force,High,True
2025-04-07 11:31:40.193901,30.211.171.237,10.0.0.4,80,SSH Brute Force,Critical,True
2025-04-08 01:35:07.193901,18.162.161.102,10.0.0.4,3389,SSH Brute Force,Low,True
2025-04-07 07:52:23.193901,105.49.234.213,10.0.0.4,3389,SSH Brute Force,Critical,True
2025-04-08 08:24:17.193901,32.119.51.183,10.0.0.4,80,SSH Brute Force,Medium,True
2025-04-08 13:58:16.193901,100.229.198.108,10.0.0.4,22,SSH Brute Force,Critical,True
2025-04-09 03:30:05.193901,10.140.154.192,10.0.0.4,80,SSH Brute Force,High,True
2025-04-07 08:50:03.193901,69.197.65.123,10.0.0.4,80,SSH Brute Force,Low,True
2025-04-08 09:29:33.193901,181.122.73.76,10.0.0.4,53,SSH Brute Force,Low,True
2025-04-07 20:00:43.193901,155.139.237.3,10.0.0.4,22,SSH Brute Force,Critical,True
2025-04-06 05:51:01.193901,15.103.231.100,10.0.0.4,443,SSH Brute Force,High,True
2025-04-06 07:03:39.193901,86.12.156.38,10.0.0.4,22,SSH Brute Force,Critical,True
2025-04-08 17:38:54.193901,248.116.62.7,10.0.0.4,8080,SSH Brute Force,Low,True
2025-04-06 10:19:21.193901,155.100.16.14,10.0.0.4,53,SSH Brute Force,Critical,True
2025-04-07 20:20:47.193901,178.90.78.28,10.0.0.4,21,SSH Brute Force,Critical,True
2025-04-06 18:28:20.193901,169.11.151.57,10.0.0.4,22,SSH Brute Force,High,True
2025-04-07 01:18:51.193901,210.186.127.28,10.0.0.4,3389,SSH Brute Force,Medium,True
2025-04-06 12:05:32.193901,68.121.249.172,10.0.0.4,53,SSH Brute Force,High,True
2025-04-06 08:35:22.193901,163.151.212.157,10.0.0.4,53,SSH Brute Force,Critical,True
2025-04-06 18:51:22.193901,114.85.110.89,10.0.0.4,443,SSH Brute Force,Critical,True
2025-04-08 16:21:00.193901,28.132.8.88,10.0.0.4,22,SSH Brute Force,Critical,True
2025-04-07 11:00:19.193901,224.203.122.74,10.0.0.4,80,SSH Brute Force,Low,True
2025-04-08 23:18:34.193901,67.117.116.80,10.0.0.4,53,SSH Brute Force,Critical,True
2025-04-08 20:15:03.193901,148.87.72.156,10.0.0.4,443,SSH Brute Force,Low,True
2025-04-07 06:24:20.193901,48.182.44.178,10.0.0.4,80,SSH Brute Force,Medium,True
2025-04-09 00:21:59.193901,153.58.199.165,10.0.0.4,53,SSH Brute Force,High,True
2025-04-07 22:09:15.193901,85.12.42.90,10.0.0.4,22,SSH Brute Force,High,True
2025-04-08 07:19:26.193901,212.186.221.47,10.0.0.4,80,SSH Brute Force,High,True
2025-04-08 14:56:49.193901,170.21.114.41,10.0.0.4,3389,SSH Brute Force,Medium,True
2025-04-07 11:33:43.193901,51.252.74.213,10.0.0.4,21,SSH Brute Force,Medium,True
2025-04-08 16:48:39.193901,106.114.36.228,10.0.0.4,443,SSH Brute Force,High,True
2025-04-07 00:52:13.193901,79.47.65.251,10.0.0.4,8080,SSH Brute Force,Medium,True
2025-04-06 10:34:51.193901,92.175.231.232,10.0.0.4,80,SSH Brute Force,Critical,True
2025-04-08 02:26:04.193901,50.207.255.83,10.0.0.4,22,SSH Brute Force,Critical,True
2025-04-06 14:54:52.193901,219.118.255.163,10.0.0.4,3389,SSH Brute Force,Critical,True
2025-04-07 11:41:35.193901,132.43.56.87,10.0.0.4,8080,SSH Brute Force,High,True
2025-04-07 15:53:34.193901,143.249.60.196,10.0.0.4,443,SSH Brute Force,High,True
2025-04-07 04:07:35.193901,250.207.145.42,10.0.0.4,8080,SSH Brute Force,Critical,True
2025-04-08 11:21:43.193901,5.202.150.83,10.0.0.4,21,SSH Brute Force,Critical,True
2025-04-06 11:28:12.193901,72.152.162.182,10.0.0.4,443,SSH Brute Force,Medium,True
2025-04-08 04:15:14.193901,226.165.76.130,10.0.0.4,22,SSH Brute Force,Medium,True
2025-04-06 18:17:43.193901,174.84.23.208,10.0.0.4,8080,SSH Brute Force,High,True
2025-04-08 17:30:05.193901,109.212.184.143,10.0.0.4,53,SSH Brute Force,Critical,True
2025-04-06 16:57:32.193901,86.165.53.62,10.0.0.4,3389,SSH Brute Force,Medium,True
2025-04-08 13:01:26.193901,76.234.176.237,10.0.0.4,21,SSH Brute Force,Medium,True
2025-04-06 23:33:06.193901,144.36.130.82,10.0.0.4,8080,SSH Brute Force,High,True
2025-04-07 18:01:10.193901,255.104.126.145,10.0.0.4,80,SSH Brute Force,High,True
2025-04-07 02:54:36.193901,47.46.207.175,10.0.0.4,443,SSH Brute Force,Critical,True
2025-04-08 03:13:49.193901,20.220.69.36,10.0.0.4,3389,SSH Brute Force,High,True
2025-04-09 02:58:56.193901,10.64.118.84,10.0.0.4,443,SSH Brute Force,High,True
2025-04-06 10:41:56.193901,241.227.98.161,10.0.0.4,22,SSH Brute Force,Medium,True
2025-04-06 14:01:21.193901,180.9.182.148,10.0.0.4,21,SSH Brute Force,Low,True
2025-04-07 23:08:55.193901,10.185.80.138,10.0.0.4,3389,SSH Brute Force,High,True
2025-04-08 08:25:32.193901,232.26.202.197,10.0.0.4,53,SSH Brute Force,Low,True
2025-04-06 22:01:03.193901,158.190.119.221,10.0.0.4,443,SSH Brute Force,Critical,True
2025-04-06 11:59:38.193901,50.95.137.63,10.0.0.4,21,SSH Brute Force,Critical,True
2025-04-06 11:52:17.193901,198.52.245.20,10.0.0.4,21,SSH Brute Force,Low,True
2025-04-07 23:45:35.193901,8.93.227.91,10.0.0.4,53,SSH Brute Force,Low,True
2025-04-06 15:38:36.193901,101.122.82.77,10.0.0.4,80,SSH Brute Force,Low,True
2025-04-07 13:28:05.193901,58.18.4.192,10.0.0.4,21,SSH Brute Force,Low,True
2025-04-09 04:16:07.193901,130.65.128.128,10.0.0.4,443,SSH Brute Force,Critical,True
2025-04-06 20:17:19.193901,206.170.223.151,10.0.0.4,22,SSH Brute Force,Low,True
2025-04-06 12:58:21.193901,210.37.188.246,10.0.0.4,21,SSH Brute Force,Low,True
2025-04-08 17:43:42.193901,87.255.83.246,10.0.0.4,53,SSH Brute Force,High,True
2025-04-07 07:43:34.193901,179.96.46.161,10.0.0.4,443,SSH Brute Force,Low,True
2025-04-09 00:45:26.193901,230.46.30.23,10.0.0.4,22,SSH Brute Force,Critical,True
2025-04-06 09:36:47.193901,94.86.69.145,10.0.0.4,21,SSH Brute Force,Low,True
2025-04-07 01:18:06.193901,84.177.144.65,10.0.0.4,53,SSH Brute Force,Medium,True
2025-04-07 08:27:13.193901,5.170.181.74,10.0.0.4,8080,SSH Brute Force,Critical,True
2025-04-07 07:34:56.193901,190.82.242.27,10.0.0.4,3389,SSH Brute Force,Low,True
2025-04-08 14:44:24.193901,193.220.17.73,10.0.0.4,3389,SSH Brute Force,Low,True
2025-04-07 06:15:30.193901,111.170.246.247,10.0.0.4,3389,SSH Brute Force,Medium,True
2025-04-08 12:52:44.193901,42.198.182.175,10.0.0.4,22,SSH Brute Force,Critical,True
2025-04-06 11:40:01.193901,69.193.224.26,10.0.0.4,8080,SSH Brute Force,Medium,True
2025-04-08 19:26:21.193901,227.78.161.176,10.0.0.4,443,SSH Brute Force,High,True
2025-04-08 14:46:22.193901,193.236.61.201,10.0.0.4,53,SSH Brute Force,High,True
2025-04-08 23:25:55.193901,4.88.219.138,10.0.0.4,80,SSH Brute Force,Critical,True
2025-04-06 16:06:35.193901,171.24.157.179,10.0.0.4,22,SSH Brute Force,Critical,True
2025-04-07 19:49:21.193901,192.240.29.251,10.0.0.4,21,SSH Brute Force,Low,True
2025-04-06 17:28:03.193901,79.221.211.232,10.0.0.4,53,SSH Brute Force,Medium,True
2025-04-07 18:07:50.193901,31.248.206.213,10.0.0.4,80,SSH Brute Force,Medium,True
2025-04-08 15:58:54.193901,200.227.34.49,10.0.0.4,22,SSH Brute Force,Low,True
2025-04-08 21:59:18.193901,144.4.169.249,10.0.0.4,443,SSH Brute Force,High,True
2025-04-08 03:07:10.193901,119.240.252.67,10.0.0.4,22,SSH Brute Force,Low,True
2025-04-07 21:38:59.193901,195.52.157.10,10.0.0.4,80,SSH Brute Force,Low,True
2025-04-08 17:12:28.193901,131.96.90.177,10.0.0.4,8080,SSH Brute Force,Critical,True
2025-04-08 18:15:18.193901,113.9.81.240,10.0.0.4,443,SSH Brute Force,Medium,True
2025-04-09 03:25:52.193901,218.226.99.181,10.0.0.4,3389,SSH Brute Force,Low,True
2025-04-09 04:00:16.193901,20.118.216.145,10.0.0.4,21,SSH Brute Force,Low,True
2025-04-07 14:20:53.193901,147.188.180.200,10.0.0.4,3389,SSH Brute Force,High,True
2025-04-07 09:18:20.193901,21.89.207.63,10.0.0.4,80,SSH Brute Force,Medium,True
2025-04-08 00:22:13.193901,39.61.160.123,10.0.0.4,21,SSH Brute Force,Medium,True
2025-04-08 18:20:22.193901,97.244.248.202,10.0.0.4,53,SSH Brute Force,Critical,True
2025-04-07 23:12:25.193901,194.231.112.130,10.0.0.4,53,SSH Brute Force,High,True
2025-04-08 05:03:27.193901,195.69.47.236,10.0.0.4,443,SSH Brute Force,Low,True
2025-04-08 13:26:53.193901,227.181.154.144,10.0.0.4,21,SSH Brute Force,Low,True
2025-04-08 08:01:03.193901,55.143.125.248,10.0.0.4,22,SSH Brute Force,Critical,True
2025-04-06 14:12:25.193901,133.247.22.206,10.0.0.4,3389,SSH Brute Force,High,True
2025-04-07 09:17:06.193901,243.61.161.190,10.0.0.4,22,SSH Brute Force,Medium,True
2025-04-06 05:45:07.193901,212.93.150.28,10.0.0.4,22,SSH Brute Force,Low,True
2025-04-07 08:16:12.193901,192.133.191.206,10.0.0.4,80,SSH Brute Force,High,True
2025-04-07 09:45:48.193901,141.166.249.96,10.0.0.4,22,SSH Brute Force,Medium,True
2025-04-07 09:31:06.193901,244.176.83.74,10.0.0.4,3389,SSH Brute Force,High,True
2025-04-07 15:30:33.193901,73.30.118.159,10.0.0.4,53,SSH Brute Force,Critical,True
2025-04-08 20:49:27.193901,215.149.71.176,10.0.0.4,3389,SSH Brute Force,Medium,True
2025-04-07 13:35:39.193901,109.173.13.155,10.0.0.4,8080,SSH Brute Force,Medium,True
2025-04-06 09:36:25.193901,108.83.218.39,10.0.0.4,8080,SSH Brute Force,Critical,True
2025-04-07 04:49:19.193901,60.70.162.255,10.0.0.4,80,SSH Brute Force,Critical,True
2025-04-06 12:00:32.193901,172.45.8.113,10.0.0.4,443,SSH Brute Force,High,True
2025-04-08 06:31:37.193901,195.10.101.152,10.0.0.4,80,SSH Brute Force,Low,True
2025-04-08 00:33:14.193901,130.63.188.85,10.0.0.4,22,SSH Brute Force,High,True
2025-04-08 16:29:49.193901,7.15.49.47,10.0.0.4,53,SSH Brute Force,Low,True
2025-04-08 20:06:57.193901,77.89.149.85,10.0.0.4,21,SSH Brute Force,Medium,True
2025-04-06 20:01:01.193901,239.131.101.10,10.0.0.4,443,SSH Brute Force,Medium,True
2025-04-06 14:19:44.193901,145.6.59.221,10.0.0.4,80,SSH Brute Force,Critical,True
2025-04-08 10:26:41.193901,132.231.165.178,10.0.0.4,8080,SSH Brute Force,Medium,True
2025-04-08 08:29:47.193901,165.176.34.150,10.0.0.4,80,SSH Brute Force,Low,True
2025-04-08 17:38:51.193901,39.194.88.140,10.0.0.4,80,SSH Brute Force,Medium,True
2025-04-07 13:43:55.193901,54.151.244.224,10.0.0.4,53,SSH Brute Force,Low,True
2025-04-08 06:36:51.193901,191.65.161.191,10.0.0.4,3389,SSH Brute Force,Low,True
2025-04-07 08:35:21.193901,248.29.106.91,10.0.0.4,8080,SSH Brute Force,Critical,True
2025-04-07 21:15:16.193901,148.227.15.234,10.0.0.4,21,SSH Brute Force,Medium,True
2025-04-06 10:16:04.193901,235.197.109.246,10.0.0.4,3389,SSH Brute Force,Medium,True
2025-04-06 21:00:09.193901,154.248.186.250,10.0.0.4,80,SSH Brute Force,Medium,True
2025-04-06 12:03:27.193901,222.161.253.160,10.0.0.4,3389,SSH Brute Force,Medium,True
2025-04-06 22:07:45.193901,158.47.212.87,10.0.0.4,3389,SSH Brute Force,High,True
2025-04-08 20:43:34.193901,115.31.88.59,10.0.0.4,53,SSH Brute Force,Critical,True
2025-04-06 19:24:20.193901,104.97.65.30,10.0.0.4,80,SSH Brute Force,Medium,True
2025-04-06 06:09:06.193901,157.194.91.123,10.0.0.4,22,SSH Brute Force,Low,True
2025-04-07 15:09:44.193901,205.243.215.200,10.0.0.4,443,SSH Brute Force,Medium,True
2025-04-07 14:11:10.193901,239.87.236.33,10.0.0.4,443,SSH Brute Force,High,True
2025-04-07 13:48:16.193901,79.46.122.244,10.0.0.4,53,SSH Brute Force,Low,True
2025-04-08 08:52:05.193901,122.143.198.143,10.0.0.4,22,SSH Brute Force,Low,True
2025-04-06 18:03:42.193901,18.20.250.131,10.0.0.4,8080,SSH Brute Force,Low,True
2025-04-07 22:38:01.193901,60.43.169.69,10.0.0.4,443,SSH Brute Force,Medium,True
2025-04-06 10:44:12.193901,47.198.120.143,10.0.0.4,443,SSH Brute Force,High,True
2025-04-07 21:37:50.193901,181.1.110.96,10.0.0.4,53,SSH Brute Force,Low,True
2025-04-06 08:07:26.193901,128.93.131.50,10.0.0.4,21,SSH Brute Force,High,True
2025-04-09 01:28:59.193901,107.142.6.132,10.0.0.4,22,SSH Brute Force,Critical,True
2025-04-07 09:53:04.193901,176.105.87.212,10.0.0.4,53,SSH Brute Force,Critical,True
2025-04-07 18:55:11.193901,49.66.155.169,10.0.0.4,53,SSH Brute Force,High,True
2025-04-07 16:09:25.193901,230.6.124.30,10.0.0.4,21,SSH Brute Force,High,True
2025-04-08 01:47:13.193901,70.212.204.187,10.0.0.4,22,SSH Brute Force,Medium,True
2025-04-08 23:55:36.193901,71.151.126.192,10.0.0.4,21,SSH Brute Force,High,True
2025-04-07 11:21:24.193901,174.156.82.72,10.0.0.4,21,SSH Brute Force,Medium,True
2025-04-07 10:18:29.193901,186.64.23.130,10.0.0.4,80,SSH Brute Force,High,True
